2020/08/18 10:48:38 [error] 1596#13832: *3 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor2-4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor2-4.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 10:48:38 [error] 1596#13832: *1 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor2-5.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor2-5.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 10:48:38 [error] 1596#13832: *3 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor3-1.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor3-1.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 10:48:38 [error] 1596#13832: *1 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor3-2.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor3-2.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 10:48:38 [error] 1596#13832: *3 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor3-3.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor3-3.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 10:48:38 [error] 1596#13832: *1 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor3-4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor3-4.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 10:48:38 [error] 1596#13832: *3 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor3-5.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor3-5.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 10:48:38 [error] 1596#13832: *1 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/dist/js/base.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /dist/js/base.js?5fcf90c400b48da4015e HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 10:48:38 [error] 1596#13832: *3 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor4-1.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor4-1.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 10:48:38 [error] 1596#13832: *1 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor4-2.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor4-2.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 10:48:38 [error] 1596#13832: *3 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor4-3.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor4-3.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 10:48:38 [error] 1596#13832: *4 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/dist/js/index.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /dist/js/index.js?5fcf90c400b48da4015e HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
